Measurement_ID,Date,Product_Key,Plant_Key,Production_Units,Electricity_kWh,Fuel_Tons,Renewable_Percent,Scope1_Emissions_tCO2,Scope2_Emissions_tCO2,Energy_Cost_USD,Carbon_Tax_USD
295,2019-01-13 00:00:00,2,9,501,89743,93.55,46.94,48.91,126.18,47788,1949
296,2019-01-13 00:00:00,1,14,5778,84363,494.99,76.49,52.75,72.09,41324,579
297,2019-01-13 08:00:00,3,2,8220,8414,82.66,82.67,149.49,50.97,21123,4505
298,2019-01-13 00:00:00,3,73,505,6876,240.81,49.06,154.28,9.83,44600,2738
299,2019-01-13 00:00:00,5,62,3216,34534,105.63,39.42,74.15,38.81,26413,488
300,2019-01-13 00:00:00,3,42,522,96341,496.95,39.02,22.23,74.79,30819,2497
301,2019-01-13 00:00:00,2,18,2087,54604,185.93,92.95,40.76,41.5,25338,4666
302,2019-01-13 00:00:00,3,24,4107,17608,118.98,10.11,16.07,144.6,47648,637
303,2019-01-13 00:00:00,2,91,9773,25269,278.58,25.6,101.31,16.83,29949,4474
304,2019-01-13 00:00:00,1,31,5696,47944,422.73,96.27,27.92,6.33,46235,1276
305,2019-01-13 00:00:00,2,32,6094,66931,15.09,28.39,184.74,116.67,32644,4609
306,2019-01-13 00:00:00,2,3,5573,25139,170.88,3.9,52.4,145.98,7305,2266
307,2019-01-13 18:00:00,5,89,5686,13336,248.58,38.82,24.86,35.97,45240,4361
308,2019-01-13 00:00:00,3,57,2605,18700,473.95,97.53,140.61,8.38,12679,884
309,2019-01-13 00:00:00,2,10,303,60830,170.05,72.52,150.68,95.12,24434,411
310,2019-01-13 00:00:00,5,79,6194,37901,85.88,55.63,51.16,26.95,41782,3384
311,2019-01-13 00:00:00,5,5,8710,97795,126.36,59.72,107.72,123.1,32667,1424
312,2019-01-13 23:00:00,5,52,1539,18822,352.45,41.23,186.91,7.11,24576,3003
313,2019-01-14 00:00:00,4,50,700,13699,12.66,55.22,91.87,45.51,2316,2820
314,2019-01-14 00:00:00,5,96,8013,58991,421.32,99.86,152.14,128.73,35620,147
315,2019-01-14 00:00:00,5,97,8209,50619,255.255,50.125,102.34,75.33,37009,3421
316,2019-01-14 00:00:00,2,58,9907,6062,310.36,34.03,9.68,88.43,31542,4490
317,2019-01-14 04:00:00,5,40,4428,24706,281.74,53.2,171.82,13.4,46017,546
318,2019-01-14 00:00:00,5,38,6229,23287,35.23,57.76,65.33,24.84,9240,2915
319,2019-01-14 00:00:00,4,88,8214,56477,383.78,71.1,44.21,56.25,46439,1859
320,2019-01-14 00:00:00,4,47,1118,51831,341.47,37.16,182.12,69.56,45061,2367
321,2019-01-14 00:00:00,5,36,950,10645,106.02,67.75,70.24,127.69,25737,2218
322,2019-01-14 00:00:00,5,7,3764,71145,186.56,18.27,195.71,26.97,38614,3587
323,2019-01-14 10:00:00,2,51,9154,21183,425.21,68.8,27.0,59.87,14340,63
324,2019-01-14 00:00:00,2,35,4843,59859,125.18,9.41,60.37,28.54,17404,890
325,2019-01-14 00:00:00,4,73,9407,11975,111.48,67.87,86.72,20.38,30185,4949
326,2019-01-14 00:00:00,2,8,5390,70876,407.9,21.4,27.0,126.81,40013,3152
327,2019-01-14 00:00:00,3,31,3032,45721,93.8,66.23,18.65,79.67,30262,4254
328,2019-01-14 00:00:00,1,59,468,90752,446.71,36.86,179.69,127.43,26494,4163
329,2019-01-14 00:00:00,4,64,7357,37156,116.32,90.72,51.38,22.46,22495,989
330,2019-01-14 00:00:00,4,16,8868,5338,64.45,21.29,122.45,92.57,1316,224
331,2019-01-14 00:00:00,2,83,7903,5624,20.31,11.28,123.39,3.22,28887,2305
332,2019-01-14 00:00:00,1,37,7326,34794,94.98,8.6,33.69,119.37,37674,4294
333,2019-01-14 00:00:00,1,81,576,38583,256.84,65.09,63.74,47.05,28655,2894
334,2019-01-14 00:00:00,5,34,4492,2223,282.51,57.7,56.56,112.51,8036,1386
335,2019-01-14 00:00:00,4,83,5180,32811,496.43,60.5,41.76,72.3,35983,2848
336,2019-01-14 00:00:00,5,77,6664,98306,416.91,20.4,128.84,89.15,35651,3070
337,2019-01-15 00:00:00,2,23,7156,85135,355.61,39.24,198.49,24.71,43455,4266
338,2019-01-15 00:00:00,1,40,7351,66490,208.91,35.58,134.99,88.67,14284,4712
339,2019-01-15 00:00:00,5,39,6771,91105,114.88,74.84,14.02,100.75,45514,2343
340,2019-01-15 03:00:00,1,37,8309,87623,388.35,74.3,24.17,88.58,20130,4069
341,2019-01-15 00:00:00,5,4,6480,49228,488.04,19.37,83.93,62.08,37891,1266
342,2019-01-15 00:00:00,5,63,5642,45384,309.33,15.92,139.79,10.23,13082,2594
343,2019-01-15 00:00:00,1,14,2151,24337,225.31,85.72,73.47,30.62,21920,4762
344,2019-01-15 07:00:00,2,8,7485,67931,302.77,3.68,107.85,90.41,18572,1456
345,2019-01-15 00:00:00,3,53,2800,18227,105.97,38.31,68.89,59.63,37063,2313
346,2019-01-15 00:00:00,3,16,2201,38862,435.27,85.31,75.97,57.89,34073,4892
347,2019-01-15 00:00:00,4,25,2876,35145,62.18,61.44,159.74,13.19,23977,2319
348,2019-01-15 00:00:00,3,36,1400,9603,281.84,99.93,154.96,76.04,42494,554
349,2019-01-15 12:00:00,1,30,6072,7103,341.01,52.39,89.32,71.55,2213,365
350,2019-01-15 00:00:00,4,39,7608,42135,416.39,55.68,41.59,107.27,34112,1225
351,2019-01-15 00:00:00,3,49,2412,7270,295.18,68.74,20.48,54.56,25009,2958
352,2019-01-15 00:00:00,3,23,2143,83916,57.03,25.91,187.29,109.47,46757,4853
353,2019-01-15 00:00:00,5,21,7253,65130,57.96,69.71,124.0,44.17,28687,4050
354,2019-01-15 17:00:00,5,38,1168,70828,260.35,46.83,192.34,132.82,31707,160
355,2019-01-15 18:00:00,3,91,2169,99613,287.29,66.46,172.17,99.69,34174,194
356,2019-01-15 00:00:00,4,2,2075,57659,403.56,3.5,42.25,75.81,9513,2128
357,2019-01-15 00:00:00,1,97,7773,31218,255.74,40.09,159.12,80.6,39427,4792
358,2019-01-15 00:00:00,3,47,5889,71140,229.9,61.37,78.97,32.87,34162,1892
359,2019-01-15 22:00:00,1,42,7424,82096,149.55,88.04,184.06,127.86,12252,3490
360,2019-01-15 00:00:00,4,43,1267,96444,294.8,72.4,27.46,40.47,46005,386
361,2019-01-16 00:00:00,2,83,114,13377,172.94,45.15,78.28,31.7,42797,501
362,2019-01-16 00:00:00,4,79,4971,94445,212.48,89.01,84.92,79.96,41018,4052
363,2019-01-16 00:00:00,2,22,6573,97685,12.12,88.35,93.78,20.1,23820,4667
364,2019-01-16 03:00:00,5,25,3871,5228,354.23,70.27,173.99,60.67,18984,1694
365,2019-01-16 00:00:00,1,50,5329,3400,379.83,60.17,91.6,147.16,43125,3484
366,2019-01-16 00:00:00,5,53,2052,20583,280.59,34.82,139.66,41.0,10591,248
367,2019-01-16 06:00:00,1,73,8747,69391,252.53,87.88,104.61,61.19,49504,3970
368,2019-01-16 00:00:00,4,73,959,11770,264.18,40.88,80.37,78.99,30808,2150
369,2019-01-16 00:00:00,3,37,5980,69381,112.45,81.18,125.69,130.98,41143,4472
370,2019-01-16 00:00:00,3,89,7480,24870,210.75,62.04,99.97,132.85,15622,2724
371,2019-01-16 10:00:00,2,97,7767,56143,296.66,64.83,112.35,117.95,25605,2169
372,2019-01-16 00:00:00,3,5,6732,92481,321.16,13.48,120.35,45.71,22673,21
373,2019-01-16 00:00:00,1,47,432,10891,333.42,74.46,96.72,37.39,41125,4702
374,2019-01-16 00:00:00,3,55,7454,11312,127.54,88.18,37.16,149.33,28670,3080
375,2019-01-16 00:00:00,5,45,3460,5908,168.09,8.09,152.05,54.05,32515,1440
376,2019-01-16 00:00:00,3,28,5901,60539,284.51,51.08,8.59,135.03,12092,73
377,2019-01-16 00:00:00,5,90,9586,19036,401.03,9.97,169.59,63.28,33382,4342
378,2019-01-16 17:00:00,2,24,2617,88106,494.04,17.92,14.51,59.69,21528,3332
379,2019-01-16 18:00:00,2,53,6774,59579,294.73,96.2,171.18,117.75,16799,2223
380,2019-01-16 19:00:00,4,19,7441,58322,364.27,73.61,179.27,92.06,36090,3923
381,2019-01-16 20:00:00,4,26,4655,22004,289.98,38.14,67.84,100.41,29476,473
382,2019-01-16 00:00:00,4,25,4819,67920,25.05,33.95,157.04,122.53,33845,535
383,2019-01-16 00:00:00,5,64,856,77761,121.35,4.23,144.75,140.68,45481,3968
384,2019-01-16 00:00:00,4,25,6461,42695,389.14,94.01,54.08,121.14,39967,2495
385,2019-01-17 00:00:00,2,20,9534,41880,178.85,49.02,28.54,127.89,32410,1646
386,2019-01-17 00:00:00,3,79,5688,43199,495.64,85.14,54.49,91.32,14936,4484
387,2019-01-17 00:00:00,5,98,5792,78156,296.93,69.84,117.38,115.9,9573,153
388,2019-01-17 00:00:00,4,74,8066,25990,33.05,6.31,130.31,36.57,32165,1291
389,2019-01-17 00:00:00,4,65,8677,56287,121.56,22.77,183.45,65.79,47422,4403
390,2019-01-17 00:00:00,2,11,9739,79379,119.8,87.94,146.94,137.47,32600,1875
391,2019-01-17 00:00:00,3,19,6889,77380,28.0,31.17,29.74,85.12,27780,3975
392,2019-01-17 07:00:00,1,97,403,81551,213.28,9.6,36.34,136.35,2481,3919
393,2019-01-17 08:00:00,3,66,4507,36624,330.94,43.71,176.24,84.3,19910,3063
394,2019-01-17 00:00:00,4,41,309,55068,94.3,31.43,140.47,18.31,8254,2796
395,2019-01-17 00:00:00,4,73,748,97928,68.94,39.49,18.82,102.43,23151,4312
396,2019-01-17 00:00:00,3,90,3785,28057,89.39,65.87,12.08,44.15,29603,1754
397,2019-01-17 00:00:00,3,43,7241,43684,485.89,15.73,134.25,59.16,13670,1812
398,2019-01-17 00:00:00,2,65,7710,68440,450.38,30.8,153.5,136.72,32861,736
399,2019-01-17 00:00:00,1,87,4345,98197,449.7,87.98,172.11,143.14,40197,4099
400,2019-01-17 00:00:00,5,34,1300,87855,435.05,58.42,127.99,35.98,40811,4456
401,2019-01-17 00:00:00,5,35,5083,53534,177.89,21.96,144.14,14.77,8661,2402
402,2019-01-17 00:00:00,1,18,7472,12315,417.21,49.11,158.17,68.2,6629,2056
403,2019-01-17 00:00:00,2,26,5427,15870,469.99,37.87,123.54,144.99,33054,4521
404,2019-01-17 19:00:00,3,52,160,36551,446.49,19.26,178.93,31.95,44326,860
405,2019-01-17 20:00:00,4,25,596,1893,36.17,17.17,106.36,12.38,33874,4289
406,2019-01-17 00:00:00,1,51,6274,48134,414.03,49.74,21.25,45.65,22604,3299
407,2019-01-17 00:00:00,2,41,724,37703,270.07,94.27,122.66,119.06,44890,994
408,2019-01-17 00:00:00,1,19,7274,37031,283.12,68.23,156.28,16.11,19960,604
409,2019-01-18 00:00:00,4,45,8312,77155,119.18,11.68,88.16,119.83,35391,2759
410,2019-01-18 00:00:00,5,34,7954,25620,278.51,37.53,15.94,122.82,3030,4303
411,2019-01-18 00:00:00,3,77,7939,80565,405.69,15.76,127.64,104.04,47689,4899
412,2019-01-18 00:00:00,2,35,2450,12013,476.23,83.15,175.6,127.39,23602,2293
413,2019-01-18 00:00:00,5,15,6746,2523,241.18,72.14,137.03,8.08,20228,915
414,2019-01-18 00:00:00,4,32,5726,23608,280.36,59.49,164.94,6.62,38950,2606
415,2019-01-18 00:00:00,1,9,2765,73717,317.45,92.86,45.57,7.16,11954,3383
416,2019-01-18 07:00:00,2,73,3136,35141,464.28,59.6,136.42,117.08,16108,2269
417,2019-01-18 00:00:00,2,52,7456,50619,255.255,50.125,102.34,75.33,3919,3079
418,2019-01-18 09:00:00,5,83,8436,70509,481.47,94.99,88.41,99.74,26052,191
419,2019-01-18 00:00:00,5,54,2867,40027,388.24,20.79,175.97,120.31,38976,1715
420,2019-01-18 00:00:00,4,63,2600,22185,448.62,79.95,165.21,80.4,17172,320
421,2019-01-18 00:00:00,5,84,3919,49960,273.65,84.59,171.44,31.02,25805,2033
422,2019-01-18 13:00:00,2,9,6742,94962,208.3,34.37,14.35,134.65,14504,346
423,2019-01-18 00:00:00,3,14,112,89930,286.45,59.07,86.91,94.58,6573,2656
424,2019-01-18 00:00:00,4,14,6388,85172,143.05,62.21,44.43,4.21,24786,81
425,2019-01-18 00:00:00,4,46,1059,27853,277.24,42.9,120.9,146.46,44575,3071
426,2019-01-18 00:00:00,3,18,1975,95535,249.37,49.08,180.8,15.69,15119,160
427,2019-01-18 18:00:00,4,72,9666,3978,117.52,96.51,148.15,115.26,49701,4378
428,2019-01-18 00:00:00,4,16,2172,53701,190.59,67.56,135.62,57.01,1620,847
429,2019-01-18 00:00:00,5,51,887,77575,281.1,67.62,14.57,83.71,33717,4971
430,2019-01-18 00:00:00,4,53,670,63864,376.14,25.41,44.06,128.63,32645,2551
431,2019-01-18 00:00:00,2,93,6980,15229,177.45,19.51,149.05,87.13,20311,2763
432,2019-01-18 23:00:00,5,13,7976,41401,195.54,66.57,107.05,70.92,12290,4724
433,2019-01-19 00:00:00,1,22,7288,79367,161.58,82.32,70.09,18.18,9211,2120
434,2019-01-19 00:00:00,2,88,3373,20294,332.33,66.13,175.23,84.35,18728,822
435,2019-01-19 02:00:00,1,24,1506,25587,181.19,99.33,99.06,82.27,33071,1418
436,2019-01-19 00:00:00,5,78,5303,21420,477.02,72.43,131.52,35.91,17500,4298
437,2019-01-19 00:00:00,2,91,6485,32047,69.05,0.98,150.91,49.85,42738,4531
438,2019-01-19 05:00:00,5,18,3644,48550,14.72,45.04,155.66,20.13,36166,2684
439,2019-01-19 00:00:00,1,13,3460,72277,121.13,95.43,73.77,119.63,17123,733
440,2019-01-19 07:00:00,3,83,5169,83185,171.98,38.27,23.39,43.58,38871,1847
441,2019-01-19 00:00:00,4,50,8226,67210,226.67,38.26,76.92,88.48,23136,1099
442,2019-01-19 00:00:00,3,58,7067,64312,400.0,8.92,76.22,98.05,45770,246
443,2019-01-19 00:00:00,3,41,5231,9354,239.95,27.64,186.25,85.73,9956,501
444,2019-01-19 00:00:00,5,29,9500,63792,366.87,20.81,101.97,8.97,16512,4962
445,2019-01-19 12:00:00,5,47,1079,65723,32.11,34.46,21.21,91.71,4478,2109
446,2019-01-19 13:00:00,4,72,2460,85157,25.62,13.56,57.03,145.35,9234,1475
447,2019-01-19 00:00:00,3,7,7263,17721,148.87,40.99,136.94,28.07,40749,3999
448,2019-01-19 00:00:00,2,44,6741,57712,234.71,27.13,188.45,34.06,29007,4534
449,2019-01-19 16:00:00,5,99,8366,46147,124.17,77.74,25.25,49.56,25039,4860
450,2019-01-19 00:00:00,3,56,5909,9741,367.71,51.72,99.7,5.82,44833,4497
451,2019-01-19 00:00:00,1,75,9470,53945,252.4,48.19,27.15,79.6,16899,2192
452,2019-01-19 00:00:00,5,60,1696,12951,498.84,12.24,54.13,92.35,44837,3439
453,2019-01-19 00:00:00,4,77,3914,89214,239.96,99.52,71.48,15.42,18678,4753
454,2019-01-19 00:00:00,3,62,872,48200,388.0,22.63,106.95,116.99,44527,306
455,2019-01-19 00:00:00,5,97,564,30185,84.4,66.53,107.51,5.18,36681,3374
456,2019-01-19 23:00:00,4,7,1976,59548,30.82,87.05,40.83,48.47,48184,1512
457,2019-01-20 00:00:00,4,88,294,84430,276.02,16.45,100.22,97.58,21813,1743
458,2019-01-20 00:00:00,1,79,2279,50422,17.36,26.78,20.69,59.21,29608,2338
459,2019-01-20 00:00:00,4,66,456,49801,192.49,47.86,7.18,145.86,30710,102
460,2019-01-20 03:00:00,5,25,6768,43551,343.48,42.76,18.58,17.28,1033,2626
461,2019-01-20 00:00:00,5,11,614,86105,271.1,37.5,183.02,39.11,21664,4584
462,2019-01-20 05:00:00,2,77,7082,98195,279.13,69.29,182.94,54.29,7019,3199
463,2019-01-20 06:00:00,3,51,6514,99096,153.99,14.74,149.92,72.68,36538,1509
464,2019-01-20 07:00:00,3,24,8532,40568,83.79,22.48,97.37,58.49,35306,338
465,2019-01-20 00:00:00,1,27,7778,95902,332.1,49.91,155.46,53.16,21448,2757
466,2019-01-20 00:00:00,3,78,3842,49126,356.3,48.38,90.61,95.87,34110,1642
467,2019-01-20 00:00:00,4,80,7026,63775,46.25,48.55,168.58,67.64,24826,4446
468,2019-01-20 11:00:00,5,23,206,55473,82.04,4.98,40.51,146.06,9854,3342
469,2019-01-20 00:00:00,4,59,9497,4026,185.45,3.64,54.66,118.51,3431,1945
470,2019-01-20 00:00:00,3,70,410,55848,462.93,21.19,58.9,58.69,41263,4239
471,2019-01-20 00:00:00,2,26,2717,2724,409.61,91.64,136.12,146.52,15182,2442
472,2019-01-20 00:00:00,3,17,5300,95906,19.59,27.32,27.92,121.08,18325,4298
473,2019-01-20 16:00:00,1,44,1721,70510,124.57,99.94,47.31,148.09,3079,4947
474,2019-01-20 00:00:00,5,16,2514,18866,411.73,30.02,172.55,135.87,33655,1919
475,2019-01-20 00:00:00,4,75,5955,62773,54.66,30.14,20.59,62.25,39921,4978
476,2019-01-20 00:00:00,3,22,7376,81346,478.35,32.67,124.72,1.7,20732,4608
477,2019-01-20 20:00:00,5,53,5506,50783,459.72,67.4,88.48,98.25,36759,33
478,2019-01-20 00:00:00,4,50,451,6517,183.21,10.39,40.54,28.06,20217,4449
479,2019-01-20 22:00:00,3,58,8887,11310,93.73,92.07,127.6,101.61,31259,3207
480,2019-01-20 00:00:00,3,93,6173,14444,460.22,36.28,75.05,58.62,32457,1499
481,2019-01-21 00:00:00,3,23,7852,36558,295.97,84.85,154.98,149.84,14502,2228
482,2019-01-21 00:00:00,1,6,6680,75317,313.25,31.73,40.7,38.58,27796,4017
483,2019-01-21 00:00:00,1,3,2029,44142,370.08,15.48,170.14,115.0,29963,3980
484,2019-01-21 00:00:00,4,97,1730,37842,222.37,13.89,117.98,46.78,28819,1648
485,2019-01-21 00:00:00,4,25,1223,37579,275.03,59.36,126.23,20.59,3322,770
486,2019-01-21 00:00:00,5,62,2682,3418,203.93,85.66,90.28,29.85,33401,4675
487,2019-01-21 00:00:00,2,15,9852,38591,350.33,72.13,95.42,39.71,2950,3075
488,2019-01-21 07:00:00,5,23,284,68235,304.45,40.15,84.19,78.56,8308,689
489,2019-01-21 00:00:00,2,7,4733,30614,150.85,25.66,102.45,77.36,10893,3840
490,2019-01-21 00:00:00,3,19,7038,9058,24.33,56.61,27.74,58.5,46594,400
491,2019-01-21 00:00:00,3,36,2823,63961,121.8,25.75,22.35,100.11,37838,4988
492,2019-01-21 00:00:00,5,70,4739,33777,223.96,52.21,106.5,91.61,37158,4163
493,2019-01-21 00:00:00,1,40,510,42530,308.31,27.12,165.39,63.05,46423,217
494,2019-01-21 00:00:00,1,58,8049,53457,318.69,2.89,63.61,136.15,24429,3015
495,2019-01-21 00:00:00,4,94,562,22583,300.51,78.59,63.91,33.54,40666,3008
496,2019-01-21 00:00:00,4,63,1505,71067,384.72,22.09,155.16,15.47,13576,1001
497,2019-01-21 00:00:00,5,62,2622,46185,299.33,54.42,14.73,100.31,21272,1859
498,2019-01-21 00:00:00,1,54,9404,87216,277.5,22.31,147.17,43.3,7638,2257
499,2019-01-21 00:00:00,3,85,1409,96755,460.52,93.41,89.17,17.59,19737,112
500,2019-01-21 00:00:00,3,88,772,15325,78.51,69.34,16.82,9.15,40852,1174
501,2019-01-21 00:00:00,1,20,7950,6635,89.3,75.52,84.67,147.28,23923,1672
502,2019-01-21 00:00:00,5,11,6237,70051,246.22,65.81,14.54,119.35,40163,347
503,2019-01-21 22:00:00,4,100,8683,47653,269.67,30.97,130.51,130.68,28817,4978
504,2019-01-21 00:00:00,5,99,1952,52957,225.89,12.08,114.94,86.98,5084,3249
505,2019-01-22 00:00:00,1,84,9684,75009,225.39,23.7,62.09,146.94,38339,3939
506,2019-01-22 01:00:00,5,80,1144,52456,466.45,93.46,145.19,117.96,20845,4263
507,2019-01-22 00:00:00,1,39,836,67342,406.36,38.76,76.96,53.94,48042,1514
508,2019-01-22 03:00:00,5,1,3308,24774,117.66,16.58,44.01,53.1,30581,1239
509,2019-01-22 00:00:00,2,31,7738,50619,255.255,50.125,102.34,75.33,46569,2179
510,2019-01-22 05:00:00,3,51,1709,55605,365.12,44.37,88.66,147.23,33321,2971
511,2019-01-22 00:00:00,2,8,3936,57884,367.24,26.81,44.73,99.02,34295,3145
512,2019-01-22 00:00:00,1,40,4641,36230,244.95,95.88,164.14,125.86,8216,1927
513,2019-01-22 00:00:00,3,27,8319,95499,56.54,54.48,103.02,49.19,15301,2568
514,2019-01-22 00:00:00,2,48,8526,80436,426.1,50.48,14.76,14.58,6376,3434
515,2019-01-22 00:00:00,5,34,5198,65868,239.66,64.23,107.18,18.62,5081,3663
516,2019-01-22 00:00:00,5,65,1853,93517,326.46,97.56,156.8,101.09,43678,2131
517,2019-01-22 00:00:00,3,63,3734,49970,132.64,12.34,88.14,118.51,30537,4969
518,2019-01-22 00:00:00,1,86,1932,97042,223.23,81.74,142.01,138.32,39834,2330
519,2019-01-22 00:00:00,2,68,9082,88481,459.12,71.77,5.1,14.77,34304,1866
520,2019-01-22 00:00:00,1,46,8103,30542,229.05,49.54,110.33,92.73,32818,2433
521,2019-01-22 00:00:00,5,45,3906,14224,143.82,30.07,138.73,103.06,21144,3157
522,2019-01-22 00:00:00,4,70,1663,75588,91.06,38.45,90.91,109.07,25394,4924
523,2019-01-22 00:00:00,4,14,941,93540,107.99,77.82,125.71,76.96,36254,915
524,2019-01-22 19:00:00,1,35,4826,45828,44.75,29.44,60.41,84.34,26230,873
525,2019-01-22 00:00:00,5,77,5765,95785,206.03,2.63,177.42,46.16,8940,833
526,2019-01-22 00:00:00,5,28,9205,28218,297.14,23.44,163.41,48.85,37429,679
527,2019-01-22 22:00:00,4,67,5530,90398,111.28,59.49,144.53,103.42,21409,1522
528,2019-01-22 00:00:00,4,41,5557,3288,151.66,14.78,127.21,26.04,2362,578
529,2019-01-23 00:00:00,2,41,4481,84831,116.75,3.42,65.38,11.51,41409,606
530,2019-01-23 00:00:00,2,86,9796,59247,331.62,10.43,48.38,111.01,26185,483
531,2019-01-23 00:00:00,4,26,1162,50990,441.32,13.92,72.79,40.7,13254,2613
532,2019-01-23 00:00:00,1,53,1249,65687,98.87,57.63,120.8,33.97,5345,1740
533,2019-01-23 00:00:00,3,36,2614,69556,106.67,72.06,86.67,9.2,49016,786
534,2019-01-23 00:00:00,5,18,5447,88089,249.34,99.22,148.58,100.08,8537,752
535,2019-01-23 00:00:00,5,68,968,78885,21.81,45.28,128.04,75.02,47921,81
536,2019-01-23 00:00:00,5,58,6366,98634,362.65,77.3,183.26,118.59,22407,2393
537,2019-01-23 08:00:00,2,62,3031,28713,237.95,66.04,166.75,30.02,25260,2844
538,2019-01-23 00:00:00,4,49,1612,97898,404.02,51.87,107.5,41.99,40228,4602
539,2019-01-23 00:00:00,2,47,4476,17799,217.42,41.77,36.19,43.99,21734,2581
540,2019-01-23 00:00:00,4,88,1154,84370,372.27,5.05,160.2,48.4,14496,2426
541,2019-01-23 00:00:00,1,74,8341,12083,30.55,86.54,111.7,83.47,4606,3181
542,2019-01-23 00:00:00,2,46,1378,73171,23.9,89.87,147.68,65.3,18782,4538
543,2019-01-23 00:00:00,4,75,2035,63925,367.26,27.2,91.4,40.15,16981,3928
544,2019-01-23 00:00:00,1,1,3500,98718,415.05,6.04,136.82,6.11,15019,4593
545,2019-01-23 00:00:00,2,14,8725,85369,141.02,54.9,29.38,64.02,15973,4583
546,2019-01-23 17:00:00,5,24,7553,93706,400.8,98.81,159.87,8.89,29678,126
547,2019-01-23 18:00:00,1,47,6750,46479,178.79,73.92,38.12,29.65,2458,2169
548,2019-01-23 19:00:00,2,78,1508,15736,191.89,66.75,190.62,47.85,37684,4918
549,2019-01-23 20:00:00,4,55,1747,75515,286.82,32.26,174.76,45.43,15018,2302
550,2019-01-23 00:00:00,5,95,5923,98640,63.29,72.58,37.56,61.24,38595,3290
551,2019-01-23 00:00:00,4,12,7565,50659,85.87,26.89,141.39,5.15,6866,1999
552,2019-01-23 00:00:00,3,11,6790,6444,458.57,31.26,12.46,124.36,20585,2169
553,2019-01-24 00:00:00,3,51,1397,29221,198.22,49.78,35.65,76.73,1391,981
554,2019-01-24 01:00:00,2,67,7346,36169,402.45,2.58,197.3,25.8,23212,341
555,2019-01-24 00:00:00,1,20,6429,44236,69.64,1.4,58.04,42.4,43666,2408
556,2019-01-24 00:00:00,1,97,2249,16979,367.64,44.23,103.3,99.71,34470,4782
557,2019-01-24 00:00:00,2,54,2610,58547,289.02,85.38,181.3,81.9,23230,63
558,2019-01-24 00:00:00,2,25,4387,97208,400.61,18.77,16.51,22.44,25109,4632
559,2019-01-24 00:00:00,5,7,9681,5710,119.03,19.76,144.67,60.17,30450,3362
560,2019-01-24 00:00:00,4,62,8683,22806,494.76,43.09,109.74,141.23,3405,238
561,2019-01-24 00:00:00,4,26,6734,8806,166.46,39.2,174.28,75.89,46861,3168
562,2019-01-24 00:00:00,3,74,6136,98890,234.9,56.97,102.12,113.6,10981,1577
563,2019-01-24 00:00:00,3,48,2970,15211,118.76,22.03,189.07,120.8,10395,1431
564,2019-01-24 00:00:00,2,76,4871,27360,166.18,19.41,21.98,20.49,4977,1961
565,2019-01-24 00:00:00,1,27,6866,54273,485.08,56.84,10.7,89.41,45088,4463
566,2019-01-24 00:00:00,1,79,6397,70392,222.36,58.04,171.86,75.29,43576,3139
567,2019-01-24 00:00:00,5,93,306,96759,39.74,38.2,198.44,62.51,40445,2293
568,2019-01-24 00:00:00,3,21,6151,70046,250.44,76.47,91.63,116.4,26490,4965
569,2019-01-24 16:00:00,5,55,9631,45744,434.07,30.53,156.03,82.92,44969,2854
570,2019-01-24 00:00:00,4,60,3680,50363,323.84,75.95,62.12,96.35,29545,983
571,2019-01-24 00:00:00,2,19,4477,89390,249.28,56.73,37.22,62.15,45529,3625
572,2019-01-24 00:00:00,1,54,9935,16875,462.22,87.9,110.39,101.52,9691,4615
573,2019-01-24 00:00:00,3,53,2436,56235,253.36,44.86,118.71,12.62,31965,3370
574,2019-01-24 00:00:00,3,99,8786,49059,31.26,62.79,5.9,115.24,8608,650
575,2019-01-24 00:00:00,2,45,3011,36259,203.19,15.36,151.24,3.48,13151,732
576,2019-01-24 00:00:00,2,8,2547,38016,455.96,64.47,62.89,76.03,18313,855
577,2019-01-25 00:00:00,3,71,5156,61698,63.36,13.84,20.31,108.69,14587,3712
578,2019-01-25 00:00:00,3,11,2531,24896,312.35,20.22,118.47,93.71,34273,80
579,2019-01-25 00:00:00,1,61,1057,68583,249.67,12.36,63.25,129.48,26689,1991
580,2019-01-25 00:00:00,1,44,5490,26490,355.66,58.67,90.59,61.76,1098,2085
581,2019-01-25 00:00:00,2,61,7807,47778,99.91,81.87,166.64,120.09,37347,408
582,2019-01-25 00:00:00,4,48,262,96299,483.81,5.91,83.23,120.98,19892,81
583,2019-01-25 00:00:00,4,65,105,99649,359.34,9.22,6.5,26.82,24183,4217
584,2019-01-25 00:00:00,2,50,4842,90725,196.53,65.44,165.5,35.75,46097,3800
585,2019-01-25 00:00:00,2,87,5887,90940,103.23,51.96,139.9,86.91,36940,3541
586,2019-01-25 09:00:00,5,78,1589,91187,47.11,77.04,171.75,68.56,17912,3332
587,2019-01-25 00:00:00,4,75,8776,26390,25.36,24.56,47.99,75.33,4868,4117
588,2019-01-25 00:00:00,3,52,8298,89505,45.77,50.85,73.72,97.3,42591,4721
589,2019-01-25 00:00:00,5,74,1944,75782,442.88,90.5,53.3,110.44,22539,4842
590,2019-01-25 00:00:00,5,51,9225,97705,386.06,12.55,137.15,58.66,19031,1734
591,2019-01-25 00:00:00,2,19,4434,97573,71.08,7.15,137.24,16.51,5743,3164
